query,truth,zero_truth,frozen_estimate,fresh_replay_estimate,fresh_native_estimate,frozen_qerror,fresh_replay_qerror,semantic_relative_error,mcv_trace_changed,fd_trace_changed,control_class
dmv.1529,18717,False,,11921.280005928751,11921.280005928747,,1.570049524102409,3.0516679461286505e-16,False,False,unchanged
dmv.1530,2044859,False,,2733359.2812968874,2733359.2812968884,,1.3366981690653916,3.4072453664912897e-16,False,False,unchanged
dmv.1531,11581952,False,,11667072.6509245,11667072.650924502,,1.0073494218353263,1.5964974290987727e-16,False,False,unchanged
dmv.1532,228901,False,,261968.9999797019,261968.99997970182,,1.1444642005919674,3.332894020932487e-16,False,False,unchanged
dmv.1533,9250586,False,,9258398.94158697,9258398.94158697,,1.0008445888278827,0.0,False,False,unchanged
dmv.1534,227781,False,,314208.2993903809,314208.29939038085,,1.3794315565845303,1.8525182506763974e-16,False,False,unchanged
dmv.1535,999536,False,,1081989.6834332717,1081989.6834332733,,1.0824919597025737,1.506312426570931e-15,False,False,unchanged
dmv.1536,218,False,,87.63967889381944,87.63967889381941,,2.4874577674356804,3.243018435158642e-16,False,False,unchanged
dmv.1537,9345492,False,,9231871.607134357,9231871.607134357,,1.0123074060928055,0.0,False,False,unchanged
dmv.1538,526402,False,,606855.9543004215,606855.9543004215,,1.1528374783918403,0.0,False,False,unchanged
dmv.1539,212184,False,,225886.0004079895,225886.00040798952,,1.0645760302755602,1.2884300224080778e-16,False,False,unchanged
dmv.1540,428296,False,,448389.27589264885,448389.27589264914,,1.0469144607763061,6.490750787648538e-16,False,False,unchanged
dmv.1541,53709,False,,49379.161861825436,49379.16186182544,,1.0876855332273656,1.4734874671512802e-16,False,False,unchanged
dmv.1542,6181798,False,,6397124.566333069,6397124.5663330695,,1.0348323523889116,1.4558456146326488e-16,False,False,unchanged
dmv.1543,6387320,False,,6375494.8728437275,6375494.872843728,,1.0018547779258111,1.460784759756337e-16,False,False,unchanged
dmv.1544,9398947,False,,9351316.043091398,9351316.0430914,,1.0050935030630037,1.9918534895492586e-16,False,False,unchanged
dmv.1545,10898146,False,,11012131.022239566,11012131.02223957,,1.0104591204999058,3.3828968170997033e-16,False,False,unchanged
dmv.1546,5218285,False,,5573471.280340334,5573471.280340333,,1.068065711309431,3.341983937014597e-16,False,False,unchanged
dmv.1547,87884,False,,94553.84916578689,94553.8491657869,,1.0758937823242785,1.5390082325312967e-16,False,False,unchanged
dmv.1548,497811,False,,196160.7642314468,196160.7642314468,,2.5377704963090433,0.0,False,False,unchanged
dmv.1549,9916537,False,,9773771.966842549,9773771.96684255,,1.0146069535530173,1.9057587547059281e-16,False,False,unchanged
dmv.1550,11540432,False,,11425248.866298681,11425248.866298681,,1.0100814551218291,0.0,False,False,unchanged
dmv.1551,74936,False,,225115.2632653291,225115.263265329,,3.0041003424966517,3.8785238328017155e-16,False,False,unchanged
dmv.1552,2109660,False,,2090776.4869998638,2090776.4869998642,,1.0090318181391225,2.22721697036078e-16,False,False,unchanged
dmv.1553,11590343,False,,11472265.339024149,11472265.339024149,,1.0102924450826811,0.0,False,False,unchanged
dmv.1554,11403251,False,,11496283.21638785,11496283.21638785,,1.0081583941621428,0.0,False,False,unchanged
dmv.1555,9379267,False,,9084368.24163044,9084368.241630442,,1.0324622197741988,2.0503849026012772e-16,False,False,unchanged
dmv.1556,11488992,False,,11585122.828153746,11585122.828153746,,1.008367211688697,0.0,False,True,fd
dmv.1557,10831848,False,,10943993.46458062,10943993.464580622,,1.0103533085564549,1.701979405652299e-16,False,False,unchanged
dmv.1558,116850,False,,133043.84264749213,133043.84264749204,,1.1385865866280884,6.56261046229237e-16,False,False,unchanged
dmv.1559,277346,False,,274816.25021148915,274816.25021148904,,1.0092052409075665,4.2361149217830323e-16,False,False,unchanged
dmv.1560,29872,False,,34188.73070063145,34188.73070063146,,1.1445075890677374,2.128174244868658e-16,False,False,unchanged
dmv.1561,134565,False,,192997.631570631,192997.63157063106,,1.4342335047793333,3.0159779910130783e-16,False,False,unchanged
dmv.1562,1061709,False,,1069031.5694130408,1069031.5694130405,,1.0068969646231132,2.1779585403797472e-16,False,False,unchanged
dmv.1563,392789,False,,576656.4413118777,576656.441311878,,1.468107409606373,6.056395809717814e-16,False,False,unchanged
dmv.1564,4890124,False,,4526399.216691763,4526399.216691764,,1.080356319868329,2.057535206309442e-16,False,False,unchanged
dmv.1565,11040945,False,,11172266.847047245,11172266.847047247,,1.0118940767341242,1.6672043146939703e-16,False,False,unchanged
dmv.1566,10619093,False,,10668252.612221153,10668252.612221153,,1.004629360739298,0.0,False,False,unchanged
dmv.1567,9982275,False,,10085701.175511634,10085701.175511634,,1.010360982392454,0.0,False,False,unchanged
dmv.1568,10144912,False,,10079336.818924317,10079336.818924317,,1.0065059023479166,0.0,False,False,unchanged
dmv.1569,36923,False,,37862.88769882504,37862.88769882503,,1.0254553448751467,3.8433189100942324e-16,False,False,unchanged
dmv.1570,11220486,False,,11323104.127890332,11323104.127890332,,1.0091456045567306,0.0,False,False,unchanged
dmv.1571,382525,False,,369571.01740009367,369571.0174000935,,1.0350514028157205,4.725018319046305e-16,False,False,unchanged
dmv.1572,80216,False,,73207.07521195227,73207.07521195225,,1.0957410846937292,1.987774431123703e-16,False,False,unchanged
dmv.1573,9447390,False,,9494748.338592252,9494748.338592252,,1.005012848902422,0.0,False,False,unchanged
dmv.1574,8827875,False,,8834533.44624752,8834533.446247524,,1.0007542524387263,4.2167368782153796e-16,False,False,unchanged
dmv.1575,2706740,False,,2670245.488812294,2670245.488812294,,1.0136670996508035,0.0,False,False,unchanged
dmv.1576,350689,False,,423098.1734722617,423098.1734722619,,1.2064768882749721,4.1272450152009563e-16,False,False,unchanged
dmv.1577,1157716,False,,1501458.6803085287,1501458.6803085294,,1.2969145112519207,4.652088932730925e-16,False,False,unchanged
dmv.1578,1880928,False,,1869974.3684717156,1869974.3684717154,,1.0058576372558714,1.2451007221246379e-16,False,False,unchanged
dmv.1579,11491051,False,,11587440.01005292,11587440.01005292,,1.0083881805113317,0.0,False,False,unchanged
dmv.1580,739970,False,,1495562.9177169867,1495562.9177169863,,2.021112906897559,3.1136188373711667e-16,False,False,unchanged
dmv.1581,941,False,,10020.072609943789,10020.072609943792,,10.648323708760667,3.6306910625392366e-16,False,False,unchanged
dmv.1582,11549837,False,,11634317.559348326,11634317.559348326,,1.0073144373681053,0.0,False,False,unchanged
dmv.1583,720071,False,,803196.7009717247,803196.7009717247,,1.1154409786975517,0.0,False,False,unchanged
dmv.1584,60443,False,,16024.57072238354,16024.57072238354,,3.7718951132695016,0.0,False,False,unchanged
dmv.1585,933,False,,4218.742281320667,4218.742281320668,,4.521695907096106,2.1558432374499372e-16,False,False,unchanged
dmv.1586,417010,False,,434274.23985046905,434274.2398504691,,1.0414000619900459,1.3403433953049963e-16,False,False,unchanged
dmv.1587,1013,False,,505.58726580225726,505.58726580226477,,2.0036105901373698,1.484082332991593e-14,False,False,unchanged
dmv.1588,452758,False,,470659.799237778,470659.79923777794,,1.0395394432296678,1.23672472150231e-16,False,False,unchanged
dmv.1589,2077614,False,,2085454.166023351,2085454.1660233522,,1.0037736393879475,5.582252716151578e-16,False,False,unchanged
dmv.1590,64284,False,,80564.6936314165,80564.6936314165,,1.2532619879194902,0.0,False,False,unchanged
dmv.1591,260810,False,,296226.5146182985,296226.5146182984,,1.13579431240481,3.929942664887421e-16,False,False,unchanged
dmv.1592,358450,False,,358113.6753700636,358113.6753700637,,1.0009391560643108,3.25079241128211e-16,False,False,unchanged
dmv.1593,2602822,False,,2809310.7736656293,2809310.7736656303,,1.0793326526614686,3.3151283344856685e-16,False,False,unchanged
dmv.1594,10450737,False,,10526272.89800408,10526272.898004081,,1.0072278058479587,1.7695201020145876e-16,False,False,unchanged
dmv.1595,10635862,False,,10738096.863333335,10738096.863333333,,1.0096122780958736,1.7346138453930396e-16,False,False,unchanged
dmv.1596,50955,False,,32894.5018849711,32894.50188497109,,1.5490430643450606,2.2119069136923702e-16,False,False,unchanged
dmv.1597,10437410,False,,10340136.482283615,10340136.482283615,,1.0094073727056747,0.0,False,False,unchanged
dmv.1598,1639,False,,5121.423971869846,5121.423971869898,,3.124724815051767,1.0122418742482867e-14,False,False,unchanged
dmv.1599,674180,False,,1089601.8126162821,1089601.8126162821,,1.616188277042158,0.0,False,False,unchanged
dmv.1600,22169,False,,32759.458443461524,32759.458443461506,,1.4777147567983004,5.552562496370908e-16,False,False,unchanged
dmv.1601,308978,False,,327458.7206262046,327458.720626206,,1.0598124158555127,4.266137298929578e-15,False,False,unchanged
dmv.1602,2926511,False,,2854615.2036696137,2854615.203669613,,1.0251858100657365,1.6312576444948895e-16,False,False,unchanged
dmv.1603,5444219,False,,5408296.328849958,5408296.328849957,,1.0066421418069154,1.7220257877650703e-16,False,False,unchanged
dmv.1604,686980,False,,1058889.8938991725,1058889.8938991723,,1.5413693177373031,2.198818262364489e-16,False,False,unchanged
dmv.1605,6936375,False,,7035198.279653152,7035198.2796531515,,1.014247107408863,1.3238043017337594e-16,False,False,unchanged
dmv.1606,182637,False,,221989.32229156175,221989.32229156178,,1.2154674150996883,1.3110464123363826e-16,False,False,unchanged
dmv.1607,6837921,False,,6906116.8686050335,6906116.868605031,,1.0099731875529177,4.0456421126432373e-16,False,False,unchanged
dmv.1608,6533656,False,,6550168.243625142,6550168.243625143,,1.002527259412669,1.421830004934415e-16,False,False,unchanged
dmv.1609,10988071,False,,11122011.16964913,11122011.169649126,,1.0121895981241047,3.3494754155865844e-16,False,False,unchanged
dmv.1610,1047679,False,,1814794.7898028933,1814794.7898028933,,1.7322049881718478,0.0,False,False,unchanged
dmv.1611,9608583,False,,9726432.108058868,9726432.10805887,,1.012264983094684,1.9150343399689757e-16,False,False,unchanged
dmv.1612,298485,False,,208926.80503823934,208926.80503823937,,1.4286582324626516,1.3930156281960518e-16,False,False,unchanged
dmv.1613,6467361,False,,6460111.916176296,6460111.916176296,,1.001122129758395,0.0,False,False,unchanged
dmv.1614,11241817,False,,11327941.05895915,11327941.05895915,,1.0076610443809173,0.0,False,False,unchanged
dmv.1615,10964728,False,,11074474.989547245,11074474.989547247,,1.0100090936635404,1.6819263676057178e-16,False,False,unchanged
dmv.1616,424596,False,,575402.3887139575,575402.3887139576,,1.3551761879856559,2.0231984453023684e-16,False,False,unchanged
dmv.1617,6610,False,,6848.418257534323,6848.418257534323,,1.0360693279174467,0.0,False,False,unchanged
dmv.1618,378284,False,,420867.8608107213,420867.8608107226,,1.112571139172477,3.042685506157465e-15,False,False,unchanged
dmv.1619,9302641,False,,9323405.458519408,9323405.458519408,,1.0022321036057833,0.0,False,False,unchanged
dmv.1620,6251858,False,,6316098.3906814465,6316098.390681444,,1.01027540783579,4.4235658645985635e-16,False,False,unchanged
dmv.1621,9368129,False,,9783717.073467247,9783717.073467245,,1.044361907641029,1.9038215590701413e-16,False,False,unchanged
dmv.1622,691018,False,,675282.6109632762,675282.6109632762,,1.023301931341424,0.0,False,False,unchanged
dmv.1623,670790,False,,695144.1476385522,695144.1476385522,,1.0363066647364336,0.0,False,False,unchanged
dmv.1624,164695,False,,178643.12870538293,178643.12870538293,,1.084690662772901,0.0,False,False,unchanged
dmv.1625,794495,False,,823849.447011493,823849.4470114931,,1.0369473023889302,1.4130654848313657e-16,False,False,unchanged
dmv.1626,278927,False,,268741.7972927868,268741.7972927868,,1.037899585437827,0.0,False,False,unchanged
dmv.1627,1968037,False,,1945949.461980507,1945949.4619805065,,1.011350519862429,2.3929772915778013e-16,False,False,unchanged
dmv.1628,276713,False,,256917.20023339437,256917.2002333945,,1.077051282470081,5.664048656589467e-16,False,False,unchanged
dmv.1629,10416805,False,,10445227.698961053,10445227.698961053,,1.0027285428652117,0.0,False,False,unchanged
dmv.1630,2804068,False,,2829372.8187589003,2829372.8187589017,,1.0090243242171375,4.937432962744025e-16,False,False,unchanged
dmv.1631,63609,False,,129743.46831845253,129743.46831845249,,2.039703003009834,3.364774061531058e-16,False,False,unchanged
dmv.1632,11021466,False,,11141927.045503076,11141927.045503076,,1.0109296753719583,0.0,False,False,unchanged
dmv.1633,2201027,False,,2126966.8517733375,2126966.851773338,,1.034819606222314,2.1893208486982235e-16,False,False,unchanged
dmv.1634,3158355,False,,3101792.4020861755,3101792.402086175,,1.0182354556919355,1.5012651620222845e-16,False,False,unchanged
dmv.1635,9674094,False,,9562513.890532413,9562513.890532415,,1.0116684912299116,1.9478613788735108e-16,False,False,unchanged
dmv.1636,7036986,False,,7051104.614656811,7051104.614656811,,1.0020063440025049,0.0,False,False,unchanged
dmv.1637,10548791,False,,10721645.006695352,10721645.006695354,,1.0163861438429629,1.7372755282121256e-16,False,True,fd
dmv.1638,8535,False,,16317.283504290928,16317.283504290925,,1.9118082606081932,2.2295247895490943e-16,False,False,unchanged
dmv.1639,6666,False,,20726.83199982343,20726.831999823436,,3.109335733546869,3.510405070222698e-16,False,False,unchanged
dmv.1640,11311347,False,,11399822.867222313,11399822.867222313,,1.0078218683612405,0.0,False,False,unchanged
dmv.1641,4538892,False,,4620101.301854585,4620101.301854585,,1.0178918779857695,0.0,False,False,unchanged
dmv.1642,9844567,False,,10015792.968396986,10015792.968396988,,1.017392940532274,1.8597081180773153e-16,False,False,unchanged
dmv.1643,331565,False,,423886.72119548026,423886.7211954802,,1.2784422999878764,1.3731890621462586e-16,False,False,unchanged
dmv.1644,831273,False,,822424.990893216,822424.9908932163,,1.0107584390123827,4.2465388254009238e-16,False,False,unchanged
dmv.1645,10105545,False,,10224081.33979106,10224081.339791058,,1.011729831472826,1.8218215283379413e-16,False,False,unchanged
dmv.1646,11409250,False,,11504881.251666667,11504881.251666665,,1.008381905179277,1.6190042369721315e-16,False,False,unchanged
dmv.1647,1179961,False,,1316357.3031001384,1316357.3031001387,,1.115593907849614,1.7687495872551679e-16,False,False,unchanged
dmv.1648,2474125,False,,2454381.6040299,2454381.6040299,,1.008044142743607,0.0,False,False,unchanged
dmv.1649,5603771,False,,5843052.636642093,5843052.636642093,,1.0427001097371917,0.0,False,False,unchanged
dmv.1650,1714804,False,,1714776.3784282263,1714776.3784282266,,1.0000161079730985,1.3577901269393708e-16,False,False,unchanged
dmv.1651,451923,False,,415130.6033333334,415130.60333333333,,1.0886284855205526,1.4021529717655862e-16,False,False,unchanged
dmv.1652,70985,False,,79417.0486057156,79417.0486057156,,1.1187863436742354,0.0,False,False,unchanged
dmv.1653,1725228,False,,1743683.5381579928,1743683.5381579925,,1.0106974487766214,1.3352803909580364e-16,False,False,unchanged
dmv.1654,10969584,False,,11102630.854913374,11102630.854913373,,1.012128705602088,1.6776610639150086e-16,False,False,unchanged
dmv.1655,118861,False,,41558.85323732415,41558.85323732416,,2.860064480635152,3.5015199156885597e-16,False,False,unchanged
dmv.1656,741348,False,,706285.88652002,706285.8865200198,,1.0496429479183516,1.648274785732038e-16,False,False,unchanged
dmv.1657,191885,False,,185168.50320165022,185168.50320165016,,1.0362723502227345,3.1434968640470536e-16,False,False,unchanged
dmv.1658,1583596,False,,2542529.4757884457,2542529.4757884466,,1.6055417390473616,3.662976510141234e-16,False,False,unchanged
dmv.1659,3410480,False,,3448881.6334573445,3448881.633457344,,1.011259891117187,1.350180541977416e-16,False,False,unchanged
dmv.1660,2728,False,,10526.42126009677,10526.421260096768,,3.8586588196835665,1.7280226190844416e-16,False,False,unchanged
dmv.1661,539128,False,,630377.1871270848,630377.1871270855,,1.169253288879607,1.1080539480575957e-15,False,False,unchanged
dmv.1662,8296264,False,,8178354.958176211,8178354.958176211,,1.0144172076691182,0.0,False,False,unchanged
dmv.1663,11106921,False,,11206316.829188142,11206316.82918814,,1.0089489993840906,1.6621385756107518e-16,False,False,unchanged
dmv.1664,9861703,False,,9845596.780192511,9845596.78019251,,1.0016358805024284,1.891856015247597e-16,False,False,unchanged
dmv.1665,8279305,False,,8032596.78677544,8032596.786775439,,1.0307133819577166,1.1594290107388092e-16,False,False,unchanged
dmv.1666,589220,False,,2205974.7499073143,2205974.749907315,,3.7438898033116907,2.110909416924669e-16,False,False,unchanged
dmv.1667,6615534,False,,6650597.634918755,6650597.634918756,,1.0053001972204745,1.4003592244486395e-16,False,False,unchanged
dmv.1668,47635,False,,4455.730765660835,4455.7307656608355,,10.690726730418865,2.0411796618910834e-16,False,False,unchanged
dmv.1669,11395733,False,,11502642.787184551,11502642.78718455,,1.0093815630099925,1.6193193022617268e-16,False,False,unchanged
dmv.1670,138937,False,,174128.96277572383,174128.9627757238,,1.2532943908082357,1.6713951540743466e-16,False,False,unchanged
dmv.1671,3078931,False,,3037286.5592209552,3037286.559220955,,1.0137110674172694,1.5331490072743697e-16,False,False,unchanged
dmv.1672,9310637,False,,9415623.185233599,9415623.1852336,,1.0112759401138287,1.9782494611212982e-16,False,False,unchanged
dmv.1673,6824,False,,9513.888879904765,9513.888879904764,,1.3941806682158213,1.9119304697660763e-16,False,False,unchanged
dmv.1674,944189,False,,1071739.57976227,1071739.5797622704,,1.1350900929393055,4.3449107983026123e-16,False,False,unchanged
dmv.1675,2168067,False,,2603288.8179922746,2603288.8179922765,,1.2007418672911283,7.154969269477665e-16,False,False,unchanged
dmv.1676,9719411,False,,9756348.033260208,9756348.033260208,,1.0038003365903765,0.0,False,False,unchanged
dmv.1677,583889,False,,557950.2770886697,557950.2770886696,,1.0464893091310503,2.0864820147483152e-16,False,False,unchanged
dmv.1678,35337,False,,57633.275838075046,57633.27583807506,,1.6309611975570943,2.524915513956127e-16,False,False,unchanged
dmv.1679,10550006,False,,10629448.03984982,10629448.039849821,,1.0075300468881079,1.7523441878147359e-16,False,False,unchanged
dmv.1680,704,False,,1347.8220803264821,1347.8220803264821,,1.914520000463753,0.0,False,False,unchanged
dmv.1681,11266169,False,,11365659.957749521,11365659.957749523,,1.008830948457237,1.6388358935205848e-16,False,False,unchanged
dmv.1682,2059581,False,,2029712.4248266865,2029712.4248266865,,1.0147156684897685,0.0,False,False,unchanged
dmv.1683,5560387,False,,5934510.620570497,5934510.6205704985,,1.0672837377273374,3.138666805607463e-16,False,False,unchanged
dmv.1684,530631,False,,183501.77229684862,183501.7722968485,,2.891694142014087,6.344097954466141e-16,False,False,unchanged
dmv.1685,2202221,False,,2275366.2705606995,2275366.2705607014,,1.033214318890202,8.186133253930847e-16,False,False,unchanged
dmv.1686,5517699,False,,5902771.537559371,5902771.537559372,,1.0697886089037063,1.5777716767275629e-16,False,False,unchanged
dmv.1687,3242786,False,,3264762.917203276,3264762.9172032755,,1.0067771716059204,1.4263249709618825e-16,False,False,unchanged
dmv.1688,1244689,False,,1231956.3412157556,1231956.3412157556,,1.0103353165678577,0.0,False,False,unchanged
dmv.1689,973989,False,,967973.8269809276,967973.8269809276,,1.0062141897346888,0.0,False,False,unchanged
dmv.1690,318071,False,,293620.654549513,293620.6545495129,,1.0832718852425416,3.964820594979766e-16,False,False,unchanged
dmv.1691,190373,False,,382674.6240871904,382674.6240871904,,2.0101307647995794,0.0,False,False,unchanged
dmv.1692,10121947,False,,10245247.534648834,10245247.534648836,,1.0121815036819333,1.8180577315790552e-16,False,False,unchanged
dmv.1693,1149122,False,,1070455.8287959697,1070455.82879597,,1.0734884794756199,2.175060730116753e-16,False,False,unchanged
dmv.1694,2913252,False,,2894771.446648881,2894771.4466488822,,1.0063841148400552,4.825886560199525e-16,False,False,unchanged
dmv.1695,10874168,False,,10967311.3360667,10967311.3360667,,1.0085655597804541,0.0,False,False,unchanged
dmv.1696,761061,False,,468027.52357327746,468027.52357327886,,1.6261030851123508,2.984832710814907e-15,False,False,unchanged
dmv.1697,2032770,False,,2018891.8220427625,2018891.8220427628,,1.0068741563097696,1.1532596304158886e-16,False,False,unchanged
dmv.1698,4795442,False,,4860127.729802227,4860127.729802227,,1.0134890026408883,0.0,False,False,unchanged
dmv.1699,917742,False,,986398.8937822792,986398.8937822792,,1.074810669863948,0.0,False,False,unchanged
dmv.1700,983600,False,,1013085.5888060469,1013085.5888060468,,1.0299772151342486,1.149116354168397e-16,False,False,unchanged
dmv.1701,707296,False,,723438.0698311862,723438.0698311862,,1.0228222269476799,0.0,False,False,unchanged
dmv.1702,11016617,False,,11129416.427360436,11129416.427360436,,1.0102390259514729,0.0,False,False,unchanged
dmv.1703,10215317,False,,10274707.0936848,10274707.093684802,,1.0058138277730198,1.8128450108089257e-16,False,False,unchanged
dmv.1704,539856,False,,525659.2597528419,525659.2597528421,,1.0270074957945823,4.4293073761003175e-16,False,False,unchanged
dmv.1705,6633755,False,,6425821.256550173,6425821.256550173,,1.032359092347592,0.0,False,False,unchanged
dmv.1706,449148,False,,784641.1620254485,784641.162025449,,1.7469545940880256,5.934703783646722e-16,False,False,unchanged
dmv.1707,10734721,False,,10885696.924677953,10885696.924677953,,1.0140642616308289,0.0,False,False,unchanged
dmv.1708,452953,False,,473542.47601980984,473542.4760198098,,1.0454560981377976,1.2291961938179417e-16,False,False,unchanged
dmv.1709,836021,False,,746832.0380280438,746832.0380280438,,1.1194230528827516,0.0,False,False,unchanged
dmv.1710,3055445,False,,3025642.7891060766,3025642.789106077,,1.009849877520647,1.5390491203534254e-16,False,False,unchanged
dmv.1711,10562952,False,,10612818.745788425,10612818.745788425,,1.0047209100058796,0.0,False,False,unchanged
dmv.1712,5462662,False,,5635583.374172035,5635583.374172036,,1.03165514801612,1.6525752753188677e-16,False,False,unchanged
dmv.1713,210081,False,,549371.5945310828,549371.5945310829,,2.615046551240154,2.1190633623185654e-16,False,False,unchanged
dmv.1714,10586970,False,,10476572.368767014,10476572.368767012,,1.010537571578478,1.77791464962712e-16,False,False,unchanged
dmv.1715,10515009,False,,10655184.084981356,10655184.084981356,,1.0133309524491474,0.0,False,False,unchanged
dmv.1716,453320,False,,431825.2810034634,431825.28100346326,,1.0497764256566633,2.695889447612058e-16,False,False,unchanged
dmv.1717,10477142,False,,10562864.956555784,10562864.956555786,,1.008181902713143,1.763390100026713e-16,False,False,unchanged
dmv.1718,2982461,False,,2838609.384425033,2838609.384425034,,1.0506767913768822,3.2809113494991134e-16,False,False,unchanged
dmv.1719,929003,False,,912024.5872258125,912024.5872258123,,1.0186161787872763,2.552898758596977e-16,False,False,unchanged
dmv.1720,866525,False,,1450879.0011353758,1450879.0011353758,,1.6743648494104335,0.0,False,False,unchanged
dmv.1721,344558,False,,77109.00562701041,77109.00562701044,,4.4684534212084985,3.77437501885499e-16,False,False,unchanged
dmv.1722,10514004,False,,10617331.162962157,10617331.162962155,,1.0098275750096877,1.754344025482288e-16,False,False,unchanged
dmv.1723,112160,False,,113166.72111220963,113166.7211122097,,1.0089757588463768,6.42941453342012e-16,False,False,unchanged
dmv.1724,10429634,False,,10550364.676397985,10550364.676397985,,1.0115757347187815,0.0,False,False,unchanged
dmv.1725,10547326,False,,10683396.540924065,10683396.540924067,,1.0129009514756693,1.7434952845715923e-16,False,False,unchanged
dmv.1726,86596,False,,84489.0493760416,84489.04937604158,,1.0249375586483502,1.7223433493256127e-16,False,False,unchanged
dmv.1727,893855,False,,1522797.4323586384,1522797.4323586384,,1.7036291483055288,0.0,False,False,unchanged
dmv.1728,562655,False,,479499.72854770406,479499.7285477039,,1.1734208936971755,3.641774381589239e-16,False,False,unchanged
dmv.1729,909775,False,,1616651.0083138407,1616651.0083138412,,1.7769789324985197,2.8804069951586e-16,False,False,unchanged
dmv.1730,8256,False,,8466.723870515883,8466.723870515885,,1.0255237246264393,2.1483981660016317e-16,False,False,unchanged
dmv.1731,5363481,False,,5730491.992862824,5730491.992862821,,1.068427760415824,6.500821051842785e-16,False,False,unchanged
dmv.1732,283557,False,,323947.7861859893,323947.7861859891,,1.1424432695577582,5.390466926671492e-16,False,False,unchanged
dmv.1733,5275866,False,,5798845.928334266,5798845.928334268,,1.0991268406616592,3.212096289935412e-16,False,False,unchanged
dmv.1734,5134253,False,,4923801.051532573,4923801.051532575,,1.0427417652063586,3.7829415318297494e-16,False,False,unchanged
dmv.1735,787885,False,,899822.3558614398,899822.35586144,,1.1420732160930083,1.2937589410688207e-16,False,False,unchanged
dmv.1736,10067504,False,,9990787.35012122,9990787.35012122,,1.0076787391414,0.0,False,False,unchanged
dmv.1737,296320,False,,11947.72719386695,11947.72719386695,,24.80136976613494,0.0,False,False,unchanged
dmv.1738,11439694,False,,11529530.917656763,11529530.917656763,,1.00785308747391,0.0,False,False,unchanged
dmv.1739,10503332,False,,10569306.246283026,10569306.246283026,,1.006281268294959,0.0,False,False,unchanged
dmv.1740,2053641,False,,1996672.742971605,1996672.7429716059,,1.028531594488344,4.66437265642947e-16,False,False,unchanged
dmv.1741,11062825,False,,11162075.818357438,11162075.81835744,,1.0089715618169353,1.6687264802193893e-16,False,False,unchanged
dmv.1742,10369853,False,,10349405.252909375,10349405.252909377,,1.0019757412712076,1.799760569533538e-16,False,False,unchanged
dmv.1743,683027,False,,620511.3089674538,620511.308967454,,1.1007486731169718,3.7522385215074565e-16,False,False,unchanged
dmv.1744,360970,False,,355088.50424511253,355088.50424511253,,1.0165634642760148,0.0,False,False,unchanged
dmv.1745,2035747,False,,2063698.6449166446,2063698.6449166466,,1.0137304119405037,1.015398153236401e-15,False,False,unchanged
dmv.1746,10135119,False,,10244590.308951147,10244590.308951145,,1.0108011863453352,1.8181743662345216e-16,False,False,unchanged
dmv.1747,168767,False,,192394.04417991734,192394.0441799174,,1.139998010155524,3.025439855042211e-16,False,False,unchanged
dmv.1748,12125,False,,12127.133802754988,12127.133802754986,,1.0001759837323703,1.4999334823308594e-16,False,False,unchanged
dmv.1749,5457,False,,4075.002759928358,4075.002759928361,,1.3391401973175445,6.695661981261461e-16,False,False,unchanged
dmv.1750,2319074,False,,2377439.027690426,2377439.027690426,,1.0251673847796259,0.0,False,False,unchanged
dmv.1751,4353,False,,14163.899423643104,14163.899423643103,,3.253824815906985,1.2842433775754626e-16,False,False,unchanged
dmv.1752,7703825,False,,7706397.299844542,7706397.299844542,,1.0003338990494386,0.0,False,False,unchanged
dmv.1753,5249576,False,,5810556.4300775025,5810556.4300775025,,1.1068620456352098,0.0,False,False,unchanged
dmv.1754,564319,False,,569491.9270831624,569491.9270831627,,1.009166671834835,6.132588520957281e-16,False,False,unchanged
dmv.1755,2195949,False,,2148763.7967691175,2148763.796769119,,1.021959232234753,6.501337485412416e-16,False,False,unchanged
dmv.1756,11291003,False,,11373460.079802021,11373460.079802023,,1.0073029012393337,1.6377119505952316e-16,False,False,unchanged
dmv.1757,11533901,False,,11617383.619532222,11617383.619532222,,1.0072380211631973,0.0,False,False,unchanged
dmv.1758,9528972,False,,9266989.75136877,9266989.75136877,,1.0282704800221165,0.0,False,False,unchanged
dmv.1759,831224,False,,1050062.85462754,1050062.85462754,,1.2632730222269088,0.0,False,False,unchanged
dmv.1760,5664477,False,,5681068.151178146,5681068.151178148,,1.0029289820010119,3.278688267178557e-16,False,False,unchanged
dmv.1761,3598671,False,,3492359.5267711296,3492359.5267711296,,1.0304411594550693,0.0,False,False,unchanged
dmv.1762,880494,False,,923607.5023587135,923607.5023587141,,1.048965129073808,6.302207459858906e-16,False,False,unchanged
dmv.1763,1709056,False,,1750289.5568098126,1750289.556809812,,1.0241265100791388,2.6604814357487386e-16,False,False,unchanged
dmv.1764,11535810,False,,11625926.20453185,11625926.20453185,,1.0078118662262858,0.0,False,False,unchanged
dmv.1765,1583707,False,,1595458.9171902447,1595458.9171902447,,1.0074205122476851,0.0,False,False,unchanged
dmv.1766,11541839,False,,11634950.02643168,11634950.02643168,,1.0080672608959178,0.0,False,False,unchanged
dmv.1767,10247155,False,,10347753.225495346,10347753.225495348,,1.00981718589163,1.8000479028062557e-16,False,False,unchanged
dmv.1768,76345,False,,76358.70220540438,76358.70220540438,,1.0001794774432429,0.0,False,True,fd
